0.2,0.2,0.2,0.2,0.2
0.0722914,0.0129367,0.00990099,0.509623,0.395248
0.0722708,0.012933,0.00990099,0.509657,0.395238
0.0722221,0.0129132,0.00990099,0.509732,0.395232
0.0721808,0.0129132,0.00990099,0.509605,0.3954
0.072162,0.0129135,0.00990099,0.509762,0.395261
0.0721481,0.0129147,0.00990099,0.509724,0.395312
0.0721504,0.0129151,0.00990099,0.509609,0.395424
0.0721549,0.0129159,0.00990099,0.509496,0.395533
0.0721332,0.0129157,0.00990099,0.509564,0.395486
0.0720877,0.0129149,0.00990099,0.509467,0.395629
0.0720837,0.0129142,0.00990099,0.509502,0.3956
0.072064,0.0128923,0.00990099,0.509422,0.395721
0.0720356,0.0128727,0.00990099,0.509446,0.395745
0.0719846,0.0128708,0.00990099,0.50947,0.395773
0.0719182,0.0128517,0.00990099,0.509675,0.395655
0.0718706,0.0128541,0.00990099,0.509774,0.3956
0.0718288,0.0128503,0.00990099,0.509792,0.395628
0.0718251,0.0128496,0.00990099,0.509788,0.395636
0.0717609,0.0128491,0.00990099,0.509875,0.395614
0.0717209,0.0128492,0.00990099,0.50978,0.395749
0.0717024,0.0128495,0.00990099,0.509741,0.395806
0.0716667,0.0128504,0.00990099,0.509827,0.395755
0.0716152,0.0128484,0.00990099,0.509723,0.395913
0.0715889,0.0128255,0.00990099,0.509795,0.395889
0.0715427,0.0128028,0.00990099,0.509951,0.395802
0.0719347,0.0127704,0.00990099,0.509564,0.39583
0.0719038,0.0127685,0.00990099,0.509711,0.395716
0.0718797,0.0127678,0.00990099,0.509765,0.395687
0.0718866,0.0127475,0.00990099,0.509763,0.395702
0.0718756,0.0127456,0.00990099,0.509859,0.395619
0.0718267,0.0127477,0.00990099,0.509932,0.395593
0.0718294,0.0127267,0.00990099,0.509907,0.395636
0.071836,0.0127279,0.00990099,0.509991,0.395544
0.0718005,0.0127287,0.00990099,0.510053,0.395517
0.071735,0.0127243,0.00990099,0.51015,0.39549
0.0717034,0.0127258,0.00990099,0.510121,0.395548
0.0716869,0.0127265,0.00990099,0.510208,0.395477
0.0716372,0.0127248,0.00990099,0.510494,0.395243
0.0716312,0.0127273,0.00990099,0.51053,0.395211
0.0716196,0.0126825,0.00990099,0.510502,0.395295
0.0715776,0.0126822,0.00990099,0.510558,0.395281
0.0715461,0.0126802,0.00990099,0.510572,0.395301
0.0715437,0.0126798,0.00990099,0.510715,0.39516
0.0715371,0.0126821,0.00990099,0.510635,0.395245
0.0714973,0.0126822,0.00990099,0.510764,0.395155
0.0714969,0.0126609,0.00990099,0.510691,0.39525
0.0714602,0.0126615,0.00990099,0.510611,0.395366
0.0714158,0.0126607,0.00990099,0.510674,0.395348
0.0714069,0.0126415,0.00990099,0.510663,0.395387
0.0713394,0.0126437,0.00990099,0.510628,0.395488
0.0713066,0.0126203,0.00990099,0.510557,0.395615
0.0712694,0.0126208,0.00990099,0.510447,0.395762
0.0712005,0.0125946,0.00990099,0.510332,0.395972
0.0711755,0.0125937,0.00990099,0.510409,0.395921
0.0711781,0.0125976,0.00990099,0.510514,0.39581
0.0711067,0.0125991,0.00990099,0.510684,0.395709
0.071088,0.0125783,0.00990099,0.510708,0.395725
0.0711011,0.0125806,0.00990099,0.510732,0.395685
0.0710699,0.0125786,0.00990099,0.510527,0.395923
0.0710462,0.012557,0.00990099,0.510357,0.396139
0.0710298,0.0125576,0.00990099,0.51033,0.396181
0.0709672,0.012557,0.00990099,0.510197,0.396377
0.0709476,0.012557,0.00990099,0.510311,0.396283
0.0709327,0.0125579,0.00990099,0.510356,0.396252
0.0709276,0.012557,0.00990099,0.510413,0.396201
0.0708734,0.0125509,0.00990099,0.510298,0.396377
0.0708363,0.0125305,0.00990099,0.510283,0.396449
0.0708007,0.0125277,0.00990099,0.510433,0.396338
0.0707417,0.0125276,0.00990099,0.510429,0.396401
0.0706929,0.0125259,0.00990099,0.510419,0.396461
0.0707017,0.0125275,0.00990099,0.51049,0.396379
0.0706992,0.0125098,0.00990099,0.510473,0.396417
0.0706468,0.0125075,0.00990099,0.510542,0.396403
0.0706359,0.0124848,0.00990099,0.510641,0.396337
0.0710708,0.0124797,0.00990099,0.510414,0.396134
0.0710711,0.0124798,0.00990099,0.510471,0.396077
0.0710562,0.0124772,0.00990099,0.510476,0.39609
0.0714494,0.0124719,0.00990099,0.510332,0.395845
0.0714347,0.0124727,0.00990099,0.510408,0.395783
0.0714284,0.0124511,0.00990099,0.510372,0.395848
0.0714246,0.0124538,0.00990099,0.510311,0.39591
0.0714071,0.0124337,0.00990099,0.510394,0.395864
0.0713694,0.012434,0.00990099,0.510376,0.395919
0.0713336,0.0124312,0.00990099,0.510288,0.396046
