0.2,0.2,0.2,0.2,0.2
0.0745137,0.0240185,0.00990099,0.506991,0.384576
0.0745343,0.0240252,0.00990099,0.507,0.38454
0.0745696,0.0240011,0.00990099,0.507015,0.384513
0.0744761,0.0239601,0.00990099,0.507118,0.384545
0.0743368,0.0239517,0.00990099,0.507278,0.384532
0.0742356,0.0239556,0.00990099,0.50756,0.384347
0.0741926,0.0238835,0.00990099,0.50757,0.384452
0.0740896,0.0238636,0.00990099,0.507762,0.384384
0.0740543,0.0238415,0.00990099,0.507848,0.384355
0.0740396,0.0238367,0.00990099,0.507811,0.384412
0.0739806,0.0238298,0.00990099,0.507922,0.384366
0.073971,0.0238387,0.00990099,0.507868,0.384421
0.0738767,0.0238323,0.00990099,0.507872,0.384518
0.0745843,0.0238032,0.00990099,0.507859,0.383852
0.0741509,0.0263351,0.00990099,0.506706,0.382907
0.0741305,0.0263279,0.00990099,0.506978,0.382662
