0.2,0.2,0.2,0.2,0.2
0.0740695,0.0262177,0.00990099,0.507053,0.382759
0.0739677,0.0262079,0.00990099,0.506889,0.383035
0.0738986,0.0261715,0.00990099,0.507123,0.382906
0.0738763,0.0261009,0.00990099,0.50719,0.382932
0.0738763,0.0261139,0.00990099,0.507179,0.382929
0.0738383,0.0260758,0.00990099,0.507063,0.383122
0.0738218,0.0260699,0.00990099,0.506974,0.383233
0.0737505,0.0260708,0.00990099,0.507225,0.383053
0.0737446,0.0260687,0.00990099,0.507209,0.383076
0.0736705,0.0260179,0.00990099,0.507436,0.382975
0.073584,0.0260132,0.00990099,0.507503,0.382999
0.0735724,0.0259716,0.00990099,0.507485,0.38307
