0.2,0.2,0.2,0.2,0.2
0.0777294,0.0205445,0.00990099,0.514592,0.377233
0.0776698,0.0205156,0.00990099,0.514744,0.377169
0.0775677,0.020514,0.00990099,0.515064,0.376953
0.0775533,0.0204717,0.00990099,0.515207,0.376867
0.0773892,0.0204662,0.00990099,0.515214,0.377029
0.077389,0.0204662,0.00990099,0.515101,0.377143
0.0773627,0.0204719,0.00990099,0.515435,0.37683
0.0771628,0.0204567,0.00990099,0.515898,0.376582
0.0771339,0.0204617,0.00990099,0.51607,0.376433
0.076987,0.0204478,0.00990099,0.516049,0.376616
0.0769628,0.0204031,0.00990099,0.515845,0.376889
0.0769325,0.0203694,0.00990099,0.51575,0.377047
0.0768233,0.0203275,0.00990099,0.515862,0.377087
0.0768072,0.0203357,0.00990099,0.51591,0.377047
0.0767591,0.0202976,0.00990099,0.515742,0.377301
0.0766718,0.0202993,0.00990099,0.515674,0.377454
0.0765776,0.0202992,0.00990099,0.51565,0.377572
0.0765295,0.0202988,0.00990099,0.51576,0.377511
0.0764416,0.0202879,0.00990099,0.515324,0.378045
0.0763706,0.020256,0.00990099,0.515244,0.378228
0.0762084,0.02025,0.00990099,0.515231,0.378409
