0.25,0.25,0.25,0.25
0.00970874,0.00970874,0.970874,0.00970874
0.00970874,0.00970874,0.970874,0.00970874
0.00970874,0.00970874,0.970874,0.00970874
0.00970874,0.00970874,0.970874,0.00970874
0.00970874,0.00970874,0.970874,0.00970874
0.00970874,0.00970874,0.970874,0.00970874
0.00970874,0.00970874,0.970874,0.00970874
0.00970874,0.00970874,0.970874,0.00970874
0.00970874,0.00970874,0.970874,0.00970874
0.00970874,0.00970874,0.970874,0.00970874
0.00970874,0.00970874,0.970874,0.00970874
0.00970874,0.00970874,0.970874,0.00970874
0.00970874,0.00970874,0.970874,0.00970874
0.00970874,0.00970874,0.970874,0.00970874
0.00970874,0.00970874,0.970874,0.00970874
0.00970874,0.00970874,0.970874,0.00970874
0.00970874,0.00970874,0.970874,0.00970874
0.00970874,0.00970874,0.970874,0.00970874
0.00970874,0.00970874,0.970874,0.00970874
0.00970874,0.00970874,0.970874,0.00970874
0.00970874,0.00970874,0.970874,0.00970874
0.00970874,0.00970874,0.970874,0.00970874
0.00970874,0.00970874,0.970874,0.00970874
0.00970874,0.00970874,0.970874,0.00970874
0.00970874,0.00970874,0.970874,0.00970874
0.00970874,0.00970874,0.970874,0.00970874
0.00970874,0.00970874,0.970874,0.00970874
0.00970874,0.00970874,0.970874,0.00970874
0.00970874,0.00970874,0.970874,0.00970874
0.00980392,0.343137,0.637255,0.00980392
0.00980392,0.258972,0.721421,0.00980392
0.00980392,0.258972,0.721421,0.00980392
0.00980392,0.258467,0.721925,0.00980392
0.00980392,0.264971,0.715421,0.00980392
0.00980392,0.271359,0.709034,0.00980392
0.00980392,0.277633,0.702759,0.00980392
0.00980392,0.283798,0.696594,0.00980392
0.00980392,0.229453,0.750939,0.00980392
0.00980392,0.234742,0.74565,0.00980392
0.00980392,0.239956,0.740436,0.00980392
0.00980392,0.245098,0.735294,0.00980392
0.00980392,0.341006,0.639386,0.00980392
0.00980392,0.347124,0.633268,0.00980392
0.00980392,0.353127,0.627265,0.00980392
0.00980392,0.359017,0.621375,0.00980392
0.00980392,0.364797,0.615595,0.00980392
0.00980392,0.370471,0.609921,0.00980392
0.00980392,0.329476,0.650916,0.00980392
0.00980392,0.29665,0.683742,0.00980392
0.00980392,0.301659,0.678733,0.00980392
0.00980392,0.306595,0.673797,0.00980392
0.00980392,0.279185,0.701208,0.00980392
0.00980392,0.283798,0.696594,0.00980392
0.00980392,0.288351,0.692042,0.00980392
0.00980392,0.288351,0.692042,0.00980392
0.00980392,0.292844,0.687548,0.00980392
0.00980392,0.292844,0.687548,0.00980392
0.00980392,0.29728,0.683112,0.00980392
0.00980392,0.301659,0.678733,0.00980392
0.00980392,0.305982,0.67441,0.00980392
0.00980392,0.310251,0.670141,0.00980392
0.00980392,0.314465,0.665927,0.00980392
0.00980392,0.318627,0.661765,0.00980392
0.00980392,0.322738,0.657654,0.00980392
0.00980392,0.326797,0.653595,0.00980392
0.00980392,0.392157,0.588235,0.00980392
0.00980392,0.43573,0.544662,0.00980392
0.00980392,0.440176,0.540216,0.00980392
0.00980392,0.44455,0.535842,0.00980392
0.00980392,0.448854,0.531538,0.00980392
0.00980392,0.42577,0.554622,0.00980392
0.00980392,0.404945,0.575448,0.00980392
0.00980392,0.409084,0.571308,0.00980392
0.00980392,0.413165,0.567227,0.00980392
0.00980392,0.417188,0.563204,0.00980392
0.00980392,0.398129,0.582263,0.00980392
0.00980392,0.433802,0.54659,0.00980392
0.00980392,0.417188,0.563204,0.00980392
0.00980392,0.421154,0.559238,0.00980392
0.00980392,0.425065,0.555327,0.00980392
0.00980392,0.428922,0.551471,0.00980392
0.00980392,0.432725,0.547667,0.00980392
0.00980392,0.436476,0.543916,0.00980392
0.00980392,0.420908,0.559484,0.00980392
0.00980392,0.424579,0.555813,0.00980392
0.00980392,0.428203,0.55219,0.00980392
0.00980392,0.431779,0.548613,0.00980392
0.00980392,0.435309,0.545083,0.00980392
0.00980392,0.438794,0.541598,0.00980392
0.00980392,0.442235,0.538157,0.00980392
0.00980392,0.471918,0.508475,0.00980392
0.00980392,0.475342,0.505051,0.00980392
0.00980392,0.47872,0.501672,0.00980392
0.00980392,0.464731,0.515661,0.00980392
0.00980392,0.451537,0.528855,0.00980392
0.00980392,0.454853,0.525539,0.00980392
0.00980392,0.458127,0.522265,0.00980392
0.00980392,0.461361,0.519031,0.00980392
0.00980392,0.448854,0.531538,0.00980392
0.00980392,0.452037,0.528355,0.00980392
0.00980392,0.455182,0.52521,0.00980392
0.00980392,0.455182,0.52521,0.00980392
0.00980392,0.45829,0.522102,0.00980392
0.00980392,0.461361,0.519031,0.00980392
0.00980392,0.464396,0.515996,0.00980392
0.00980392,0.490196,0.490196,0.00980392
0.00980392,0.478796,0.501596,0.00980392
0.00980392,0.481802,0.49859,0.00980392
0.00980392,0.470916,0.509476,0.00980392
0.00980392,0.473883,0.506509,0.00980392
0.00980392,0.463473,0.51692,0.00980392
0.00980392,0.4664,0.513992,0.00980392
0.00980392,0.45643,0.523963,0.00980392
0.00980392,0.446876,0.533516,0.00980392
0.00980392,0.470252,0.51014,0.00980392
0.00980392,0.461361,0.519031,0.00980392
0.00980392,0.481596,0.498796,0.00980392
0.00980392,0.473293,0.507099,0.00980392
0.00980392,0.465271,0.515121,0.00980392
0.00980392,0.483292,0.4971,0.00980392
0.00980392,0.475754,0.504639,0.00980392
0.00980392,0.469748,0.510644,0.00980392
0.00980392,0.48578,0.494612,0.00980392
0.00980392,0.478677,0.501715,0.00980392
0.00980392,0.481543,0.49885,0.00980392
0.00980392,0.474642,0.50575,0.00980392
0.00980392,0.489248,0.491144,0.00980392
0.00980392,0.483481,0.496911,0.00980392
0.00980392,0.476948,0.503445,0.00980392
0.00980392,0.470588,0.509804,0.00980392
0.00980392,0.483991,0.496401,0.00980392
0.00980392,0.486792,0.4936,0.00980392
0.00980392,0.480741,0.499651,0.00980392
0.00980392,0.48351,0.496882,0.00980392
0.00980392,0.486248,0.494144,0.00980392
0.00980392,0.480343,0.500049,0.00980392
0.00980392,0.48305,0.497342,0.00980392
0.00980392,0.477286,0.503107,0.00980392
0.00980392,0.489812,0.490581,0.00980392
0.00980392,0.49249,0.487902,0.00980392
0.00980392,0.49514,0.485252,0.00980392
0.00980392,0.497761,0.482631,0.00980392
0.00980392,0.500354,0.480039,0.00980392
0.00980392,0.511743,0.468649,0.00980392
0.00980392,0.506364,0.474028,0.00980392
0.00980392,0.508927,0.471465,0.00980392
0.00980392,0.511463,0.468929,0.00980392
0.00980392,0.5062,0.474193,0.00980392
0.00980392,0.50871,0.471682,0.00980392
0.00980392,0.511195,0.469198,0.00980392
0.00980392,0.513653,0.466739,0.00980392
0.00980392,0.524274,0.456118,0.00980392
0.00980392,0.5267,0.453692,0.00980392
0.00980392,0.529101,0.451292,0.00980392
0.00980392,0.538827,0.441565,0.00980392
0.00980392,0.532961,0.447431,0.00980392
0.00980392,0.53531,0.445082,0.00980392
0.00980392,0.537634,0.442758,0.00980392
0.00980392,0.532725,0.447668,0.00980392
0.00980392,0.527903,0.452489,0.00980392
0.00980392,0.530212,0.45018,0.00980392
0.00980392,0.539385,0.441007,0.00980392
0.00980392,0.547866,0.432526,0.00980392
0.00980392,0.550134,0.430258,0.00980392
0.00980392,0.557989,0.422403,0.00980392
0.00980392,0.560224,0.420168,0.00980392
0.00980392,0.562436,0.417957,0.00980392
0.00980392,0.55803,0.422362,0.00980392
0.00980392,0.560224,0.420168,0.00980392
0.00980392,0.555892,0.4245,0.00980392
0.00980392,0.551627,0.428765,0.00980392
0.00980392,0.553809,0.426583,0.00980392
0.00980392,0.549614,0.430778,0.00980392
0.00980392,0.545481,0.434911,0.00980392
0.00980392,0.553206,0.427186,0.00980392
0.00980392,0.549218,0.431175,0.00980392
0.00980392,0.551383,0.429009,0.00980392
0.00980392,0.553526,0.426866,0.00980392
0.00980392,0.560804,0.419588,0.00980392
0.00980392,0.567618,0.412774,0.00980392
0.00980392,0.569723,0.41067,0.00980392
0.00980392,0.56596,0.414433,0.00980392
0.00980392,0.562246,0.418146,0.00980392
0.00980392,0.558581,0.421811,0.00980392
0.00980392,0.565182,0.41521,0.00980392
0.00980392,0.567271,0.413121,0.00980392
0.00980392,0.569339,0.411053,0.00980392
0.00980392,0.565798,0.414594,0.00980392
0.00980392,0.562302,0.418091,0.00980392
0.00980392,0.558848,0.421545,0.00980392
0.00980392,0.560909,0.419483,0.00980392
0.00980392,0.557501,0.422891,0.00980392
0.00980392,0.563942,0.41645,0.00980392
0.00980392,0.56598,0.414412,0.00980392
0.00980392,0.572051,0.408341,0.00980392
0.00980392,0.577789,0.402603,0.00980392
0.00980392,0.57979,0.400602,0.00980392
0.00980392,0.585214,0.395178,0.00980392
0.00980392,0.590357,0.390036,0.00980392
0.00980392,0.590357,0.390036,0.00980392
0.00980392,0.59232,0.388072,0.00980392
0.00980392,0.589251,0.391141,0.00980392
0.00980392,0.586214,0.394178,0.00980392
0.00980392,0.588168,0.392224,0.00980392
0.00980392,0.585167,0.395225,0.00980392
0.00980392,0.582196,0.398196,0.00980392
0.00980392,0.587265,0.393128,0.00980392
0.00980392,0.589201,0.391191,0.00980392
0.00980392,0.591119,0.389273,0.00980392
0.00980392,0.595925,0.384468,0.00980392
0.00980392,0.600502,0.379891,0.00980392
0.00980392,0.597711,0.382681,0.00980392
0.00980392,0.60212,0.378272,0.00980392
0.00980392,0.599399,0.380993,0.00980392
0.00980392,0.601284,0.379108,0.00980392
0.00980392,0.605528,0.374864,0.00980392
0.00980392,0.609585,0.370807,0.00980392
0.00980392,0.60386,0.376532,0.00980392
0.00980392,0.605706,0.374686,0.00980392
0.00980392,0.603087,0.377305,0.00980392
0.00980392,0.60049,0.379902,0.00980392
0.00980392,0.604466,0.375926,0.00980392
0.00980392,0.60193,0.378462,0.00980392
0.00980392,0.605777,0.374615,0.00980392
0.00980392,0.603298,0.377094,0.00980392
0.00980392,0.60084,0.379552,0.00980392
0.00980392,0.602677,0.377715,0.00980392
0.00980392,0.600243,0.380149,0.00980392
0.00980392,0.602067,0.378326,0.00980392
0.00980392,0.599656,0.380736,0.00980392
0.00980392,0.597265,0.383127,0.00980392
0.00980392,0.59908,0.381312,0.00980392
0.00980392,0.602921,0.377471,0.00980392
0.00980392,0.604712,0.37568,0.00980392
0.00980392,0.608395,0.371997,0.00980392
0.00980392,0.610162,0.37023,0.00980392
0.00980392,0.611913,0.368479,0.00980392
0.00980392,0.613647,0.366745,0.00980392
0.00980392,0.61136,0.369032,0.00980392
0.00980392,0.614912,0.36548,0.00980392
0.00980392,0.612673,0.367719,0.00980392
0.00980392,0.616121,0.364272,0.00980392
0.00980392,0.613927,0.366465,0.00980392
0.00980392,0.615645,0.364748,0.00980392
0.00980392,0.617346,0.363046,0.00980392
0.00980392,0.615176,0.365216,0.00980392
0.00980392,0.613022,0.36737,0.00980392
0.00980392,0.610883,0.36951,0.00980392
0.00980392,0.608758,0.371634,0.00980392
0.00980392,0.612205,0.368187,0.00980392
0.00980392,0.6139,0.366492,0.00980392
0.00980392,0.611821,0.368571,0.00980392
0.351229,0.398692,0.240178,0.00990099
0.352496,0.396558,0.241045,0.00990099
0.350387,0.394185,0.245527,0.00990099
0.351626,0.392078,0.246395,0.00990099
0.289415,0.430281,0.270403,0.00990099
0.287562,0.433866,0.268671,0.00990099
0.39182,0.369479,0.2288,0.00990099
0.349573,0.39557,0.244956,0.00990099
0.349573,0.39557,0.244956,0.00990099
0.350201,0.39628,0.243618,0.00990099
0.408932,0.359908,0.221258,0.00990099
0.406809,0.36318,0.220109,0.00990099
0.407461,0.363762,0.218876,0.00990099
0.407461,0.363762,0.218876,0.00990099
0.408756,0.361772,0.219571,0.00990099
0.410036,0.359804,0.220259,0.00990099
0.411303,0.357857,0.22094,0.00990099
0.411959,0.358428,0.219712,0.00990099
0.411959,0.358428,0.219712,0.00990099
0.413216,0.3565,0.220382,0.00990099
0.381465,0.376122,0.232512,0.00990099
0.382101,0.37675,0.231248,0.00990099
0.380047,0.380047,0.230005,0.00990099
0.381257,0.378106,0.230737,0.00990099
0.381883,0.378727,0.229489,0.00990099
0.379872,0.381948,0.22828,0.00990099
0.420352,0.35661,0.213136,0.00990099
0.449065,0.338639,0.202395,0.00990099
0.450317,0.336822,0.20296,0.00990099
0.427036,0.35135,0.211714,0.00990099
0.428261,0.349517,0.212321,0.00990099
0.407252,0.362586,0.22026,0.00990099
0.388208,0.374433,0.227457,0.00990099
0.370866,0.385222,0.234011,0.00990099
0.355007,0.395088,0.240004,0.00990099
0.356144,0.393182,0.240773,0.00990099
0.341563,0.402225,0.246311,0.00990099
0.32813,0.410556,0.251412,0.00990099
0.315714,0.418257,0.256128,0.00990099
0.313762,0.415672,0.260664,0.00990099
0.314811,0.413752,0.261536,0.00990099
