0.25,0.25,0.25,0.25
0.32047,0.257044,0.355188,0.0672987
0.379672,0.297897,0.26213,0.0603009
0.35854,0.315515,0.260756,0.065189
0.371251,0.32872,0.240837,0.0591925
0.400567,0.312751,0.220788,0.0658941
0.413309,0.32355,0.20581,0.0573305
0.418534,0.335028,0.19477,0.0516682
0.425123,0.336891,0.187468,0.0505181
0.413384,0.346215,0.19067,0.0497304
0.406376,0.349428,0.1931,0.0510949
0.388324,0.360021,0.191623,0.0600329
0.385274,0.362418,0.192386,0.0599223
0.378385,0.365188,0.194785,0.0616426
0.383906,0.352785,0.197776,0.0655324
0.380276,0.352651,0.200037,0.0670359
0.37643,0.353808,0.200866,0.068896
0.36405,0.356354,0.201242,0.0783545
0.359284,0.35454,0.207009,0.0791678
0.357486,0.353701,0.207605,0.0812077
0.35116,0.361059,0.207218,0.0805634
0.351423,0.360997,0.20666,0.0809197
0.354547,0.354767,0.199641,0.0910442
0.356085,0.353726,0.199755,0.0904342
0.355919,0.3501,0.201087,0.0928933
0.351198,0.346047,0.198438,0.104317
0.349318,0.348253,0.197952,0.104476
0.352429,0.344535,0.198097,0.104939
0.338356,0.338642,0.214036,0.108966
0.337491,0.340871,0.212686,0.108952
0.335544,0.342674,0.213567,0.108215
0.334307,0.343455,0.215285,0.106953
0.328022,0.342504,0.215063,0.114411
0.331465,0.341471,0.21496,0.112104
0.332122,0.339654,0.217136,0.111089
0.334694,0.339533,0.216313,0.10946
0.335737,0.341852,0.21439,0.108021
0.332415,0.338157,0.215325,0.114104
0.332231,0.338329,0.21474,0.1147
0.312233,0.31733,0.255651,0.114785
0.315068,0.318096,0.252668,0.114169
0.315189,0.319256,0.251111,0.114444
0.317329,0.320061,0.24785,0.11476
0.318256,0.322631,0.245822,0.113291
0.31872,0.324145,0.243858,0.113278
0.322263,0.322882,0.24184,0.113015
0.321621,0.325369,0.240559,0.112451
0.320103,0.326167,0.24106,0.11267
0.32091,0.32755,0.2399,0.11164
0.321584,0.327152,0.239369,0.111895
0.323283,0.327506,0.238752,0.110459
0.325945,0.329521,0.237215,0.107319
0.325964,0.329298,0.23778,0.106959
0.326917,0.329708,0.237379,0.105996
0.328895,0.32844,0.237578,0.105088
0.328327,0.329142,0.237335,0.105196
0.328819,0.328241,0.238803,0.104138
0.327259,0.3296,0.239082,0.104059
0.328082,0.329246,0.238484,0.104188
0.328051,0.329213,0.238065,0.104672
0.328668,0.328367,0.238725,0.10424
0.329106,0.32771,0.239535,0.103648
0.329853,0.327411,0.239478,0.103257
0.329351,0.328364,0.239408,0.102876
0.329624,0.328841,0.238858,0.102678
0.315094,0.320354,0.266837,0.0977148
0.312514,0.322949,0.267443,0.0970937
0.313239,0.323291,0.26608,0.0973903
0.309473,0.320755,0.273279,0.096493
0.310334,0.321706,0.271461,0.0964987
0.311024,0.32233,0.269866,0.0967804
0.310819,0.321984,0.270036,0.0971608
0.312383,0.321646,0.268537,0.0974342
0.311954,0.322846,0.267803,0.097397
0.311515,0.323729,0.267538,0.0972181
0.312356,0.324255,0.266723,0.0966656
0.312487,0.326818,0.264902,0.0957931
0.312032,0.327766,0.264815,0.0953877
0.312067,0.327534,0.26503,0.0953699
0.312842,0.327487,0.264426,0.0952454
0.313852,0.327337,0.263439,0.0953716
0.313521,0.327366,0.26352,0.0955927
0.31403,0.327692,0.262691,0.095587
0.314404,0.327508,0.262276,0.0958119
0.314763,0.327443,0.261996,0.0957978
0.31637,0.326837,0.260993,0.0957997
0.317253,0.326202,0.26087,0.0956749
0.308616,0.323569,0.274428,0.0933867
0.30827,0.323946,0.27453,0.093254
0.308256,0.324333,0.274388,0.0930235
0.308917,0.324447,0.273291,0.0933443
0.310044,0.323543,0.273076,0.0933375
0.310009,0.324027,0.272953,0.0930101
0.310185,0.323442,0.272967,0.0934064
0.311724,0.32391,0.271252,0.0931136
0.312108,0.323896,0.270486,0.0935105
0.31308,0.323166,0.269749,0.0940056
0.314338,0.322667,0.268698,0.0942977
0.313607,0.324519,0.267403,0.0944703
0.292919,0.320049,0.292117,0.0949142
0.286999,0.314449,0.305528,0.0930245
0.285829,0.316318,0.304859,0.0929947
0.286784,0.316288,0.303938,0.0929912
0.287256,0.316678,0.303467,0.0926
0.275547,0.308553,0.321171,0.0947289
0.276118,0.308804,0.320255,0.0948228
0.271994,0.310284,0.324258,0.0934635
0.270813,0.309099,0.320807,0.099281
0.272071,0.308504,0.319752,0.0996722
0.272334,0.309062,0.319236,0.0993679
0.272669,0.309269,0.318616,0.0994463
0.273903,0.309041,0.317412,0.0996432
0.273761,0.309743,0.316595,0.0999011
0.274264,0.310232,0.315517,0.0999868
0.274577,0.310426,0.314753,0.100243
0.274514,0.311111,0.313788,0.100586
0.274786,0.311009,0.313656,0.100549
0.27557,0.311407,0.312572,0.100451
0.275862,0.311583,0.311769,0.100786
0.276074,0.312076,0.311181,0.100669
