0.25,0.25,0.25,0.25
0.165354,0.283465,0.496063,0.0551181
0.26949,0.295156,0.376323,0.0590311
0.307989,0.339155,0.294525,0.0583313
0.340452,0.319731,0.28637,0.0534462
0.343479,0.336874,0.273122,0.0465248
0.355262,0.350026,0.251768,0.0429438
0.370063,0.361092,0.227213,0.0416321
0.376141,0.349203,0.236078,0.0385786
0.374217,0.356065,0.231533,0.0381854
0.364604,0.368964,0.228258,0.038173
0.348085,0.384947,0.227699,0.0392692
0.338922,0.395802,0.224286,0.0409903
0.331791,0.406197,0.219851,0.0421602
0.325943,0.409772,0.22101,0.0432758
0.316309,0.421868,0.219546,0.0422772
0.311157,0.410078,0.238247,0.0405187
0.308246,0.407232,0.24335,0.0411728
0.305174,0.412307,0.242053,0.0404658
0.300646,0.414987,0.243015,0.0413522
0.302737,0.415644,0.241291,0.0403282
0.301687,0.415214,0.241989,0.0411093
0.299703,0.416695,0.241751,0.0418513
0.30076,0.416117,0.239928,0.0431955
0.302364,0.414749,0.240953,0.041934
0.304501,0.410377,0.243022,0.0421003
0.305701,0.408616,0.243021,0.042662
0.303654,0.409347,0.243586,0.0434126
0.29956,0.412326,0.244922,0.0431928
0.300743,0.416228,0.240691,0.0423375
0.297196,0.411951,0.249722,0.0411303
0.296806,0.412856,0.248901,0.0414374
0.296111,0.412901,0.249138,0.0418499
0.29395,0.41543,0.248977,0.0416429
0.292279,0.415667,0.249451,0.0426031
0.291802,0.415022,0.251061,0.0421153
0.291895,0.413259,0.251806,0.0430408
0.292255,0.410195,0.254159,0.0433911
0.293822,0.410494,0.252838,0.0428459
0.294299,0.409835,0.253721,0.0421444
0.292608,0.410435,0.254248,0.0427086
0.293351,0.408482,0.254956,0.0432105
0.29174,0.410278,0.254302,0.0436798
0.291072,0.411841,0.254165,0.0429216
0.291674,0.413395,0.251619,0.0433115
0.290179,0.414174,0.252074,0.0435722
0.290974,0.414583,0.251129,0.0433143
0.290343,0.414898,0.250739,0.0440198
0.290053,0.415779,0.250481,0.0436861
0.290245,0.415513,0.250961,0.0432808
0.290042,0.415653,0.251203,0.0431015
0.289378,0.417079,0.249862,0.0436813
0.289813,0.41855,0.248606,0.0430305
0.290487,0.418068,0.247585,0.0438594
0.291362,0.416683,0.24827,0.0436852
0.293262,0.413481,0.249146,0.0441102
0.292303,0.414942,0.248642,0.0441133
0.292087,0.413081,0.24993,0.0449026
0.29257,0.414036,0.248943,0.0444506
0.292163,0.413667,0.24915,0.0450206
0.293017,0.413504,0.247891,0.0455876
0.293337,0.414358,0.247425,0.0448803
0.29309,0.415084,0.247493,0.0443337
0.293445,0.414947,0.247095,0.0445127
0.29424,0.415324,0.246267,0.0441691
0.29442,0.415018,0.246048,0.0445137
0.295324,0.41458,0.245412,0.0446843
0.295943,0.413244,0.245958,0.0448545
0.296823,0.413643,0.245496,0.0440377
0.297492,0.414266,0.244044,0.0441991
0.296622,0.41519,0.244052,0.044137
0.297413,0.415846,0.243271,0.0434706
0.297256,0.416473,0.243372,0.042899
0.297388,0.416096,0.243877,0.0426391
0.298712,0.414897,0.243999,0.0423917
0.298954,0.413995,0.244359,0.0426918
0.298966,0.415057,0.243194,0.0427829
0.298856,0.415859,0.24268,0.042605
0.29855,0.416046,0.242648,0.0427564
0.299336,0.415167,0.242649,0.0428477
0.299379,0.415874,0.242015,0.0427317
0.299462,0.414937,0.242591,0.0430091
0.299412,0.414648,0.242915,0.0430246
0.299744,0.413772,0.243939,0.0425443
0.299196,0.41421,0.24354,0.043054
0.299385,0.413576,0.243846,0.0431927
0.299248,0.413596,0.244013,0.0431431
0.299524,0.41393,0.243633,0.0429126
0.299904,0.413898,0.243154,0.0430441
0.300395,0.413994,0.242905,0.0427052
0.300093,0.415288,0.242192,0.0424281
0.300581,0.414708,0.242486,0.0422243
0.300838,0.414134,0.242563,0.0424658
0.301181,0.413998,0.242119,0.0427027
0.30091,0.413793,0.243013,0.0422839
0.300827,0.413993,0.242772,0.0424082
0.300961,0.413982,0.242739,0.042319
0.300885,0.413969,0.242705,0.0424413
0.300101,0.414378,0.24296,0.0425615
0.300204,0.414399,0.242673,0.0427236
0.299342,0.4147,0.243014,0.0429441
0.299382,0.414591,0.243073,0.0429548
0.299626,0.414194,0.243418,0.0427622
0.299862,0.413901,0.243663,0.0425746
0.299893,0.413998,0.243619,0.0424891
0.299735,0.414192,0.243667,0.0424056
0.300513,0.413892,0.243174,0.04242
0.300748,0.41267,0.244048,0.0425335
0.30105,0.412493,0.244005,0.0424522
0.301151,0.41268,0.243515,0.0426534
0.300991,0.412973,0.24365,0.0423856
0.300656,0.412708,0.243958,0.042678
0.300688,0.412086,0.24435,0.0428764
0.299666,0.412021,0.245333,0.04298
0.299768,0.412556,0.244505,0.0431716
0.300239,0.412046,0.244718,0.042997
0.300005,0.412322,0.244668,0.0430052
0.29986,0.412681,0.244536,0.0429235
0.299633,0.412859,0.244487,0.0430209
0.299653,0.413632,0.243951,0.0427642
0.300185,0.4133,0.243997,0.0425173
0.300458,0.412882,0.24396,0.0427001
0.300294,0.413252,0.243805,0.0426493
0.299916,0.413521,0.244237,0.0423264
0.299297,0.414107,0.244422,0.0421746
0.299253,0.413708,0.244768,0.0422704
0.299042,0.414284,0.24487,0.041804
0.299001,0.414052,0.245437,0.0415102
0.299645,0.413973,0.24493,0.0414515
0.299896,0.413975,0.244507,0.0416216
0.300385,0.413357,0.244618,0.0416398
0.300245,0.413673,0.244275,0.0418069
0.300036,0.413911,0.244231,0.0418219
0.300064,0.413693,0.244702,0.0415409
0.300603,0.413469,0.244443,0.0414848
0.299667,0.413711,0.244974,0.0416481
0.299976,0.413863,0.24457,0.041591
0.300353,0.414012,0.244384,0.0412504
0.299943,0.414022,0.244835,0.0411993
