0.2,0.2,0.2,0.2,0.2
0.073452,0.0229096,0.00990099,0.511735,0.382003
0.0733049,0.0229008,0.00990099,0.511811,0.382083
0.0732397,0.0229052,0.00990099,0.511892,0.382062
0.073222,0.022912,0.00990099,0.511841,0.382124
0.0731545,0.0228671,0.00990099,0.511649,0.382429
0.0731014,0.0228267,0.00990099,0.511599,0.382572
0.0730018,0.0228324,0.00990099,0.511815,0.38245
0.0729819,0.0228385,0.00990099,0.511667,0.382612
0.0729918,0.0228056,0.00990099,0.511577,0.382724
0.0729968,0.0228072,0.00990099,0.511556,0.382739
0.0728607,0.0227891,0.00990099,0.511217,0.383232
0.0728395,0.0227825,0.00990099,0.51095,0.383527
0.0727686,0.0227489,0.00990099,0.510722,0.383859
0.0727285,0.0227251,0.00990099,0.510915,0.38373
0.0726873,0.0227366,0.00990099,0.510651,0.384024
0.0725409,0.0227394,0.00990099,0.510841,0.383977
0.0725598,0.0227096,0.00990099,0.510876,0.383954
0.0724648,0.022692,0.00990099,0.51077,0.384172
0.0723439,0.022667,0.00990099,0.510709,0.384379
